Date,Price,Final_Verdict,Market_Reality,Correct,Weighted_Score,CE_Article_Count,CE_Sentiment,CE_Mean_Score,CE_Sentiment_Score,CE_Confidence,CE_Explanation,TTS_Score,TTS_Signal,TTS_Explanation,SIV_Signal,SIV_Explanation,Verdict_Reasoning,Exit_Reason,Execution_Time_Seconds
01/02/2023,1.35713,SELL,BEARISH,True,-0.4786,6.0,BEARISH,0.7288,-0.1693,LOW,pending_explanation,0.3034,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4786 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.594
01/03/2023,1.3669,SELL,BEARISH,True,-0.4629,6.0,BEARISH,0.8519,-0.3634,LOW,pending_explanation,0.3428,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4629 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TP,0.156
01/04/2023,1.34768,SELL,BULLISH,False,-0.5234,17.0,BEARISH,0.7621,-0.5273,MODERATE,pending_explanation,0.1916,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5234 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.3579
01/05/2023,1.35687,SELL,BEARISH,True,-0.4795,22.0,BEARISH,0.8534,-0.1958,MODERATE,pending_explanation,0.3013,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4795 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4477
01/06/2023,1.344,SELL,BEARISH,True,-0.5237,38.0,BEARISH,0.7823,-0.0769,HIGH,pending_explanation,0.1907,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5237 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8472
01/09/2023,1.3388,BUY,BULLISH,True,0.6745,23.0,BULLISH,0.7521,0.1943,MODERATE,pending_explanation,0.1862,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6745 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.705
01/10/2023,1.34235,SELL,BEARISH,True,-0.527,15.0,BEARISH,0.7682,-0.2068,MODERATE,pending_explanation,0.1824,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.527 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3014
01/11/2023,1.34208,HOLD,BEARISH,False,0.0727,11.0,NEUTRAL,0.7746,-0.0276,LOW,pending_explanation,0.1818,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0727 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.603
01/12/2023,1.3364,SELL,BULLISH,False,-0.5321,9.0,BEARISH,0.846,-0.1028,LOW,pending_explanation,0.1697,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5321 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4612
01/13/2023,1.339,BUY,BULLISH,True,0.6711,9.0,BULLISH,0.8021,0.1702,LOW,pending_explanation,0.1777,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6711 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2092
01/16/2023,1.34045,SELL,BULLISH,False,-0.5276,13.0,BEARISH,0.7872,-0.1103,LOW,pending_explanation,0.1809,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5276 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.341
01/17/2023,1.3388,SELL,BULLISH,False,-0.5312,18.0,BEARISH,0.8066,-0.2992,MODERATE,pending_explanation,0.172,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5312 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5345
01/18/2023,1.3488,SELL,BEARISH,True,-0.5197,3.0,BEARISH,0.8595,-0.8595,LOW,pending_explanation,0.2007,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5197 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1073
01/19/2023,1.3459,SELL,BEARISH,True,-0.5241,13.0,BEARISH,0.8621,-0.6091,LOW,pending_explanation,0.1897,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5241 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4311
01/20/2023,1.3379,BUY,BEARISH,False,0.6657,21.0,BULLISH,0.7495,0.0591,MODERATE,pending_explanation,0.1643,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6657 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.9782
01/23/2023,1.3365,SELL,BEARISH,True,-0.5376,18.0,BEARISH,0.7871,-0.1505,MODERATE,pending_explanation,0.156,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5376 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4209
01/24/2023,1.3365,SELL,BULLISH,False,-0.5395,18.0,BEARISH,0.7598,-0.1938,MODERATE,pending_explanation,0.1513,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5395 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5379
01/25/2023,1.33912,SELL,BEARISH,True,-0.5372,38.0,BEARISH,0.7727,-0.1465,HIGH,pending_explanation,0.1569,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5372 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.2881
01/26/2023,1.3321,HOLD,BULLISH,False,0.011,38.0,NEUTRAL,0.7809,-0.0177,HIGH,pending_explanation,0.0275,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.011 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.0971
01/27/2023,1.3307,HOLD,BULLISH,False,0.0086,13.0,NEUTRAL,0.7731,-0.0119,LOW,pending_explanation,0.0216,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0086 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2533
01/30/2023,1.3386,SELL,BEARISH,True,-0.5403,23.0,BEARISH,0.8128,-0.1947,MODERATE,pending_explanation,0.1492,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5403 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5385
01/31/2023,1.33051,SELL,BULLISH,False,-0.5512,35.0,BEARISH,0.8358,-0.1762,HIGH,pending_explanation,0.122,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5512 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.8861
02/01/2023,1.3289,SELL,BULLISH,False,-0.5922,26.0,BEARISH,0.8049,-0.2878,HIGH,pending_explanation,0.0195,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5922 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.5796
02/02/2023,1.33143,SELL,BULLISH,False,-0.553,25.0,BEARISH,0.7501,-0.1531,HIGH,pending_explanation,0.1174,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.553 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.6616
02/03/2023,1.3393,SELL,BULLISH,False,-0.543,35.0,BEARISH,0.7892,-0.4054,HIGH,pending_explanation,0.1424,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.543 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.845
02/06/2023,1.3442,SELL,BEARISH,True,-0.5107,33.0,BEARISH,0.7671,-0.1436,HIGH,pending_explanation,0.2232,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5107 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.079
02/07/2023,1.3397,BUY,BEARISH,False,0.6557,17.0,BULLISH,0.777,0.0726,MODERATE,pending_explanation,0.1392,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6557 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3379
02/08/2023,1.3442,SELL,BEARISH,True,-0.5132,30.0,BEARISH,0.7677,-0.1248,HIGH,pending_explanation,0.217,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5132 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.2364
02/09/2023,1.34509,BUY,BEARISH,False,0.6877,9.0,BULLISH,0.7417,0.1278,LOW,pending_explanation,0.2193,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6877 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.223
02/10/2023,1.3342,SELL,BULLISH,False,-0.5539,26.0,BEARISH,0.8037,-0.3223,HIGH,pending_explanation,0.1153,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5539 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.9029
02/13/2023,1.33316,SELL,BULLISH,False,-0.5566,10.0,BEARISH,0.8282,-0.1812,LOW,pending_explanation,0.1086,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5566 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2452
02/14/2023,1.33354,HOLD,BULLISH,False,0.0426,17.0,NEUTRAL,0.8064,0.0255,MODERATE,pending_explanation,0.1064,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0426 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.399
02/15/2023,1.3392,BUY,BULLISH,True,0.65,11.0,BULLISH,0.8478,0.1656,LOW,pending_explanation,0.1251,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.65 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4395
02/16/2023,1.34569,SELL,BULLISH,False,-0.5168,10.0,BEARISH,0.7892,-0.2854,LOW,pending_explanation,0.2079,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5168 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2637
02/17/2023,1.34733,SELL,BULLISH,False,-0.5141,25.0,BEARISH,0.7544,-0.1564,HIGH,pending_explanation,0.2148,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5141 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.5865
02/20/2023,1.34483,HOLD,BULLISH,False,0.0799,12.0,NEUTRAL,0.7916,-0.0498,LOW,pending_explanation,0.1997,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0799 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3016
02/21/2023,1.3535,SELL,BULLISH,False,-0.5077,28.0,BEARISH,0.8719,-0.5434,HIGH,pending_explanation,0.2308,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5077 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6712
02/22/2023,1.35508,HOLD,BULLISH,False,0.0987,21.0,NEUTRAL,0.8142,0.0084,MODERATE,pending_explanation,0.2467,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0987 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4563
02/23/2023,1.35473,SELL,BULLISH,False,-0.5014,26.0,BEARISH,0.8026,-0.1033,HIGH,pending_explanation,0.2464,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5014 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5376
02/24/2023,1.3608,BUY,BEARISH,False,0.7084,8.0,BULLISH,0.7636,0.4577,LOW,pending_explanation,0.2711,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.7084 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1864
02/27/2023,1.3573,BUY,BULLISH,True,0.7014,10.0,BULLISH,0.7881,0.1157,LOW,pending_explanation,0.2534,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.7014 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2492
02/28/2023,1.3645,SELL,BULLISH,False,-0.4859,14.0,BEARISH,0.8091,-0.1852,LOW,pending_explanation,0.2853,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4859 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2637
03/01/2023,1.3591,SELL,BULLISH,False,-0.4984,15.0,BEARISH,0.8144,-0.3246,MODERATE,pending_explanation,0.2539,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4984 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.7095
03/02/2023,1.35956,HOLD,BULLISH,False,0.1032,10.0,NEUTRAL,0.8829,0.019,LOW,pending_explanation,0.2581,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.1032 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4201
03/03/2023,1.3591,HOLD,BULLISH,False,0.1028,30.0,NEUTRAL,0.8008,-0.0066,HIGH,pending_explanation,0.2569,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.1028 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.285
03/06/2023,1.36113,SELL,BULLISH,False,-0.4926,16.0,BEARISH,0.8623,-0.357,MODERATE,pending_explanation,0.2686,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4926 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.3603
03/07/2023,1.37527,SELL,BULLISH,False,-0.471,25.0,BEARISH,0.7587,-0.17,HIGH,pending_explanation,0.3225,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.471 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4702
03/08/2023,1.38036,HOLD,BEARISH,False,0.1381,75.0,NEUTRAL,0.7986,-0.0061,HIGH,pending_explanation,0.3452,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.1381 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.8422
03/09/2023,1.38261,HOLD,BEARISH,False,0.1459,41.0,NEUTRAL,0.7969,0.0225,HIGH,pending_explanation,0.3647,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.1459 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.8798
03/10/2023,1.38196,SELL,BEARISH,True,-0.453,70.0,BEARISH,0.8277,-0.0637,HIGH,pending_explanation,0.3674,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.453 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.623
03/13/2023,1.37301,SELL,BULLISH,False,-0.4761,20.0,BEARISH,0.786,-0.3231,MODERATE,pending_explanation,0.3098,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4761 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.493
03/14/2023,1.36821,HOLD,BULLISH,False,0.1135,12.0,NEUTRAL,0.8253,0.0494,LOW,pending_explanation,0.2838,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.1135 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2569
03/15/2023,1.37607,SELL,BEARISH,True,-0.4724,8.0,BEARISH,0.7821,-0.3186,LOW,pending_explanation,0.3189,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4724 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3695
03/16/2023,1.37204,SELL,BEARISH,True,-0.4804,4.0,BEARISH,0.9006,-0.0566,LOW,pending_explanation,0.299,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4804 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1704
03/17/2023,1.3727,SELL,BEARISH,True,-0.4781,4.0,BEARISH,0.9073,-0.7187,LOW,pending_explanation,0.3047,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4781 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1136
03/20/2023,1.36644,SELL,BULLISH,False,-0.4918,9.0,BEARISH,0.888,-0.2171,LOW,pending_explanation,0.2705,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4918 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2185
03/21/2023,1.37094,SELL,BEARISH,True,-0.483,18.0,BEARISH,0.837,-0.3005,MODERATE,pending_explanation,0.2925,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.483 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3906
03/22/2023,1.37251,SELL,BEARISH,True,-0.4793,5.0,BEARISH,0.896,-0.3882,LOW,pending_explanation,0.3017,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4793 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1997
03/23/2023,1.3707,HOLD,BEARISH,False,0.117,0.0,NEUTRAL,0.0,0.0,LOW,pending_explanation,0.2924,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.117 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.0175
03/24/2023,1.3744,SELL,BEARISH,True,-0.4752,4.0,BEARISH,0.9328,-0.7232,LOW,pending_explanation,0.312,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4752 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1423
03/27/2023,1.3659,SELL,BEARISH,True,-0.4946,7.0,BEARISH,0.8357,-0.2225,LOW,pending_explanation,0.2634,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.4946 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1732
03/28/2023,1.35963,BUY,BEARISH,False,0.6647,3.0,BULLISH,0.7656,0.1996,LOW,pending_explanation,0.1617,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6647 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.1219
03/29/2023,1.356,BUY,BEARISH,False,0.6592,6.0,BULLISH,0.8321,0.8321,LOW,pending_explanation,0.148,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6592 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.1561
03/30/2023,1.3523,SELL,BEARISH,True,-0.5459,8.0,BEARISH,0.8118,-0.1234,LOW,pending_explanation,0.1352,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5459 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1964
03/31/2023,1.3511,BUY,BEARISH,False,0.6098,10.0,BULLISH,0.7955,0.5502,LOW,pending_explanation,0.0245,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6098 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.233
04/03/2023,1.34277,SELL,BULLISH,False,-0.5948,17.0,BEARISH,0.8233,-0.3586,MODERATE,pending_explanation,0.013,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5948 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8418
04/04/2023,1.3443,BUY,BULLISH,True,0.6022,21.0,BULLISH,0.8302,0.1155,MODERATE,pending_explanation,0.0054,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6022 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.426
04/05/2023,1.3451,SELL,BULLISH,False,-0.597,16.0,BEARISH,0.8457,-0.1085,MODERATE,pending_explanation,0.0074,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.597 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5095
04/06/2023,1.3484,SELL,BEARISH,True,-0.5548,22.0,BEARISH,0.8396,-0.384,MODERATE,pending_explanation,0.1131,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5548 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6371
04/07/2023,1.3503,BUY,BEARISH,False,0.6476,26.0,BULLISH,0.7392,0.1516,HIGH,pending_explanation,0.119,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6476 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.4672
04/10/2023,1.35075,SELL,BEARISH,True,-0.5527,37.0,BEARISH,0.7983,-0.2817,HIGH,pending_explanation,0.1183,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5527 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.3403
04/11/2023,1.34638,HOLD,BEARISH,False,0.0053,19.0,NEUTRAL,0.8025,-0.0324,MODERATE,pending_explanation,0.0133,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0053 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.2963
04/12/2023,1.34402,SELL,BEARISH,True,-0.5985,43.0,BEARISH,0.8075,-0.0946,HIGH,pending_explanation,0.0038,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5985 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.556
04/13/2023,1.33375,BUY,BULLISH,True,0.589,28.0,BULLISH,0.771,0.0756,HIGH,pending_explanation,-0.0275,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.589 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.7302
04/14/2023,1.3361,HOLD,BULLISH,False,-0.0069,10.0,NEUTRAL,0.8301,0.0386,LOW,pending_explanation,-0.0173,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0069 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.2349
04/17/2023,1.33925,SELL,BULLISH,False,-0.6012,8.0,BEARISH,0.8778,-0.1298,LOW,pending_explanation,-0.003,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6012 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2001
04/18/2023,1.33909,SELL,BULLISH,False,-0.6021,16.0,BEARISH,0.8545,-0.3156,MODERATE,pending_explanation,-0.0052,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6021 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.4676
04/19/2023,1.34536,SELL,BULLISH,False,-0.5626,15.0,BEARISH,0.8631,-0.0943,MODERATE,pending_explanation,0.0935,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5626 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.7023
04/20/2023,1.3475,SELL,BULLISH,False,-0.5596,11.0,BEARISH,0.8286,-0.3095,LOW,pending_explanation,0.1009,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5596 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2417
04/21/2023,1.3536,HOLD,BULLISH,False,0.0716,10.0,NEUTRAL,0.8524,-0.0296,LOW,pending_explanation,0.1789,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0716 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4979
04/24/2023,1.35413,SELL,BULLISH,False,-0.5277,13.0,BEARISH,0.8574,-0.1547,LOW,pending_explanation,0.1808,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5277 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2897
04/25/2023,1.36232,SELL,BEARISH,True,-0.5137,11.0,BEARISH,0.8461,-0.2942,LOW,pending_explanation,0.2158,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5137 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3024
04/26/2023,1.36322,SELL,BEARISH,True,-0.5092,15.0,BEARISH,0.8332,-0.2185,MODERATE,pending_explanation,0.2271,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5092 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3691
04/27/2023,1.35911,SELL,BULLISH,False,-0.5195,15.0,BEARISH,0.7861,-0.1324,MODERATE,pending_explanation,0.2012,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5195 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2878
04/28/2023,1.3547,BUY,BEARISH,False,0.6688,14.0,BULLISH,0.8424,0.0844,LOW,pending_explanation,0.1719,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6688 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2907
